age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,y
36,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
50,management,married,university.degree,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,no
31,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
31,services,divorced,high.school,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,no
36,technician,married,professional.course,no,no,no,telephone,nov,thu,2,999,0,nonexistent,no
33,admin.,married,university.degree,no,unknown,unknown,cellular,nov,thu,2,999,0,nonexistent,no
30,services,married,high.school,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
32,admin.,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,no
41,management,divorced,basic.6y,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,no
41,management,divorced,basic.6y,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,no
41,management,divorced,basic.6y,no,no,no,cellular,nov,thu,1,999,0,nonexistent,no
22,blue-collar,single,basic.4y,no,yes,no,telephone,nov,thu,1,999,0,nonexistent,no
35,admin.,married,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
31,admin.,single,university.degree,no,no,yes,cellular,nov,thu,1,999,0,nonexistent,no
30,technician,single,university.degree,no,no,yes,cellular,nov,thu,4,999,0,nonexistent,no
34,management,married,university.degree,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,1,failure,no
39,management,married,university.degree,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,no
52,services,married,basic.6y,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
32,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,1,999,0,nonexistent,no
35,management,single,unknown,no,yes,yes,cellular,nov,thu,1,999,0,nonexistent,no
30,admin.,single,high.school,no,no,no,cellular,nov,thu,4,999,0,nonexistent,no
31,management,single,university.degree,no,no,no,cellular,nov,thu,1,999,1,failure,no
50,entrepreneur,married,university.degree,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
46,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
56,services,married,high.school,no,no,no,telephone,nov,thu,3,999,0,nonexistent,yes
34,technician,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
45,management,single,basic.9y,no,yes,no,cellular,nov,thu,3,999,1,failure,no
30,admin.,single,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
58,retired,married,university.degree,no,unknown,unknown,cellular,nov,thu,2,999,0,nonexistent,no
30,services,single,high.school,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
36,technician,divorced,professional.course,no,unknown,unknown,cellular,nov,thu,4,999,0,nonexistent,no
38,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,yes
36,admin.,married,unknown,unknown,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
37,management,married,unknown,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
35,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
49,entrepreneur,married,high.school,unknown,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
30,admin.,married,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
43,technician,married,professional.course,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
46,blue-collar,married,basic.4y,unknown,yes,yes,cellular,nov,thu,2,999,0,nonexistent,no
33,admin.,single,university.degree,no,no,no,cellular,nov,thu,6,999,0,nonexistent,no
57,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,1,failure,no
57,admin.,divorced,university.degree,unknown,no,no,cellular,nov,thu,2,999,0,nonexistent,no
33,admin.,single,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
36,self-employed,married,basic.9y,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,no
30,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
29,technician,single,university.degree,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,no
36,self-employed,married,basic.9y,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
39,services,married,high.school,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
47,admin.,married,high.school,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
55,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
55,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
55,blue-collar,divorced,basic.6y,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
54,management,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
55,admin.,married,unknown,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,no
29,blue-collar,married,professional.course,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,no
31,services,divorced,high.school,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
43,blue-collar,married,unknown,unknown,yes,no,cellular,nov,thu,6,999,0,nonexistent,no
31,services,single,high.school,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
32,services,married,basic.9y,unknown,yes,no,cellular,nov,thu,4,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
30,admin.,single,university.degree,no,no,yes,cellular,nov,thu,3,999,0,nonexistent,no
30,admin.,married,high.school,no,no,no,cellular,nov,thu,2,999,1,failure,no
37,unemployed,single,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
55,management,divorced,university.degree,no,no,no,cellular,nov,thu,2,999,1,failure,no
38,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
46,management,single,university.degree,no,no,yes,cellular,nov,thu,8,999,0,nonexistent,no
29,services,married,high.school,unknown,yes,no,cellular,nov,thu,4,999,0,nonexistent,no
30,services,married,high.school,no,yes,yes,cellular,nov,thu,2,999,1,failure,no
32,technician,single,university.degree,no,no,yes,telephone,nov,thu,7,999,0,nonexistent,no
41,services,married,professional.course,no,no,yes,cellular,nov,thu,3,999,0,nonexistent,no
32,admin.,single,university.degree,no,no,yes,cellular,nov,thu,2,999,1,failure,no
42,technician,married,university.degree,no,no,no,telephone,nov,thu,2,999,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
30,management,single,high.school,no,no,no,cellular,nov,thu,2,999,0,nonexistent,yes
39,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
33,services,married,high.school,unknown,no,no,cellular,nov,thu,6,999,0,nonexistent,no
31,technician,married,basic.6y,no,yes,yes,cellular,nov,thu,4,999,0,nonexistent,no
31,blue-collar,married,basic.4y,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,no
35,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,4,999,1,failure,no
34,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,2,999,1,failure,yes
30,technician,single,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
36,technician,married,high.school,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
29,admin.,single,high.school,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
41,blue-collar,married,basic.6y,no,yes,no,telephone,nov,thu,6,999,0,nonexistent,no
33,management,single,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,yes
52,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
38,management,divorced,high.school,no,yes,no,telephone,nov,thu,3,999,0,nonexistent,no
33,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,4,999,1,failure,no
32,blue-collar,married,basic.4y,unknown,yes,no,cellular,nov,thu,2,999,1,failure,no
30,blue-collar,single,high.school,no,no,no,cellular,nov,thu,2,999,1,failure,no
49,management,divorced,basic.6y,no,no,no,telephone,nov,thu,6,999,0,nonexistent,no
46,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,thu,2,999,0,nonexistent,no
34,admin.,married,high.school,no,no,no,cellular,nov,thu,4,999,0,nonexistent,yes
35,admin.,single,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,yes
31,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
55,admin.,married,basic.9y,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,no
45,unemployed,married,basic.9y,no,no,no,telephone,nov,thu,9,999,0,nonexistent,no
54,entrepreneur,divorced,university.degree,no,yes,yes,telephone,nov,thu,3,999,0,nonexistent,no
41,admin.,divorced,university.degree,no,no,no,telephone,nov,thu,4,999,1,failure,no
52,admin.,married,university.degree,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
42,services,married,basic.6y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
59,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
29,services,single,professional.course,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
51,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
48,admin.,married,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
29,self-employed,married,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
32,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,5,999,0,nonexistent,no
48,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
31,management,single,university.degree,no,no,no,telephone,nov,thu,5,999,0,nonexistent,no
36,services,married,basic.9y,unknown,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
30,technician,single,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
31,blue-collar,single,basic.4y,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,no
58,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
41,services,single,basic.9y,no,no,no,cellular,nov,thu,5,999,0,nonexistent,no
30,admin.,single,university.degree,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,no
30,unemployed,married,unknown,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,no
43,unemployed,single,unknown,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
36,management,married,university.degree,no,no,no,cellular,nov,thu,2,6,1,success,no
40,entrepreneur,unknown,high.school,no,yes,yes,cellular,nov,thu,6,999,1,failure,no
30,services,married,high.school,no,yes,no,telephone,nov,thu,7,999,0,nonexistent,no
50,unemployed,unknown,basic.9y,no,no,no,telephone,nov,thu,6,999,1,failure,no
34,technician,married,high.school,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,no
37,unemployed,single,university.degree,no,yes,no,telephone,nov,thu,3,999,0,nonexistent,no
51,self-employed,married,university.degree,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,no
36,admin.,divorced,university.degree,no,no,yes,cellular,nov,thu,2,999,0,nonexistent,no
31,services,single,high.school,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,yes
36,admin.,single,high.school,no,no,no,cellular,nov,thu,5,999,0,nonexistent,no
45,technician,divorced,university.degree,no,yes,no,cellular,nov,thu,4,999,1,failure,no
31,services,married,basic.6y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
46,blue-collar,single,basic.4y,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
38,admin.,single,high.school,no,yes,yes,cellular,nov,thu,4,999,0,nonexistent,no
32,services,married,basic.9y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
31,services,married,high.school,no,no,no,cellular,nov,thu,5,999,0,nonexistent,no
32,admin.,married,university.degree,no,no,no,cellular,nov,thu,4,999,0,nonexistent,no
38,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
45,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
39,admin.,married,university.degree,no,yes,no,telephone,nov,thu,4,999,0,nonexistent,no
42,management,married,high.school,no,yes,yes,cellular,nov,thu,3,999,1,failure,no
36,services,single,high.school,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,no
34,self-employed,single,basic.9y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,no
39,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,no
31,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,no
30,blue-collar,married,high.school,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,yes
42,technician,married,professional.course,no,no,no,cellular,nov,fri,6,999,0,nonexistent,no
29,management,married,university.degree,no,no,no,cellular,nov,fri,4,999,0,nonexistent,no
35,admin.,single,high.school,no,yes,no,cellular,nov,fri,3,999,1,failure,no
42,technician,single,professional.course,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,no
56,services,married,high.school,unknown,yes,no,cellular,nov,fri,5,999,0,nonexistent,no
56,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,4,999,0,nonexistent,no
42,blue-collar,single,professional.course,no,no,no,cellular,nov,fri,4,999,0,nonexistent,no
31,technician,married,university.degree,no,no,no,cellular,nov,fri,5,999,0,nonexistent,no
51,admin.,married,university.degree,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,no
42,management,married,basic.6y,no,yes,yes,cellular,nov,fri,6,999,1,failure,no
57,admin.,divorced,university.degree,unknown,yes,no,cellular,nov,fri,7,999,0,nonexistent,no
54,retired,divorced,university.degree,no,no,yes,cellular,nov,fri,6,999,0,nonexistent,no
44,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,no
37,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,fri,3,999,1,failure,no
45,admin.,divorced,university.degree,no,yes,yes,cellular,nov,fri,9,999,0,nonexistent,no
33,admin.,married,university.degree,no,yes,no,cellular,nov,fri,2,999,1,failure,no
56,technician,married,professional.course,unknown,yes,no,cellular,nov,fri,6,999,0,nonexistent,no
58,retired,divorced,professional.course,no,no,no,cellular,nov,fri,2,999,0,nonexistent,no
46,admin.,single,high.school,no,yes,yes,cellular,nov,fri,2,999,1,failure,no
50,management,divorced,university.degree,no,yes,no,cellular,nov,fri,11,999,0,nonexistent,no
44,admin.,married,university.degree,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,no
31,unemployed,single,basic.4y,no,yes,no,telephone,nov,fri,9,999,0,nonexistent,no
32,admin.,married,university.degree,no,yes,no,telephone,nov,fri,1,999,0,nonexistent,no
40,technician,single,university.degree,no,no,no,cellular,nov,fri,4,999,1,failure,no
43,services,single,high.school,unknown,no,no,cellular,nov,fri,2,999,0,nonexistent,no
36,technician,single,unknown,no,no,no,cellular,nov,fri,1,999,0,nonexistent,no
38,admin.,divorced,basic.9y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,no
41,blue-collar,single,basic.9y,unknown,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
47,technician,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
33,technician,single,university.degree,no,no,no,telephone,nov,fri,1,999,0,nonexistent,no
58,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,nov,fri,5,999,0,nonexistent,no
33,admin.,married,university.degree,no,unknown,unknown,cellular,nov,fri,1,999,0,nonexistent,no
48,management,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,nov,fri,2,999,1,failure,no
49,management,married,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,no
45,admin.,divorced,professional.course,no,yes,no,cellular,nov,fri,2,999,1,failure,no
54,admin.,married,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,no
32,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
50,blue-collar,married,university.degree,unknown,no,no,cellular,nov,fri,1,999,0,nonexistent,no
49,services,married,high.school,unknown,no,no,cellular,nov,fri,2,999,0,nonexistent,no
57,management,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
50,blue-collar,divorced,professional.course,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,no
53,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
38,admin.,divorced,basic.9y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,no
29,self-employed,married,university.degree,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,yes
57,management,married,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,no
58,retired,married,professional.course,no,no,no,cellular,nov,fri,1,999,1,failure,no
49,management,married,university.degree,no,yes,no,cellular,nov,fri,1,3,1,success,no
37,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,no
57,housemaid,married,basic.4y,no,yes,yes,cellular,nov,fri,1,999,1,failure,no
36,admin.,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
48,management,married,university.degree,no,no,yes,cellular,nov,fri,1,999,1,failure,yes
43,admin.,single,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
30,admin.,single,high.school,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
45,technician,divorced,basic.9y,no,no,no,cellular,nov,fri,4,999,0,nonexistent,no
40,management,married,university.degree,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,no
31,admin.,single,high.school,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,no
54,admin.,divorced,university.degree,unknown,no,no,cellular,nov,fri,1,999,0,nonexistent,yes
36,admin.,married,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,no
29,technician,single,university.degree,no,yes,no,cellular,nov,fri,1,999,1,failure,no
51,self-employed,married,university.degree,unknown,no,no,cellular,nov,fri,4,999,1,failure,no
48,admin.,divorced,high.school,no,no,no,cellular,nov,fri,1,999,0,nonexistent,no
